" Газета «Стремительный мяч» Проект «Гандбол – за здоровье нации» ","Проект представлен циклом публикаций о гандболе, значимых соревнованиях, профессиональных спортсменах, спортсменах-ветеранах."
" Журнал «Экология и жизнь» Проект «Воспитание социальной ответственности на примерах глобального влияния антропогенного загрязнения планеты – проблематика отходов, исчерпания чистой воды и изменения климата»","Проект, помогающий раскрыть проблемы антропогенного воздействия, основывается на раскрытии глобальной роли отходов цивилизации и исчерпаемости водных ресурсов."
" Газета «Литературная газета» Проект «Многоязыкая лира России»","Материалы проекта освещают важные межнациональные политические события, стратегические направления внутренней национальной политики, актуальные статьи по литературе и культуре, проблемы изучения, сохранения русского языка и национальных языков в республиках и пр."
" Журнал «Наш современник» Проект «Сильное государство – сильное гражданское общество»","Цель проекта~— посильное участие (художественными и публицистическими средствами) в выстраивании плодотворных и ответственных отношений между обществом и государством, основанных на традициях отечественной культуры и обусловленных императивом укрепления государства в современных условиях."
" Журнал «Новое литературное обозрение» Проект «Антропологические методы в изучении российской культуры»","Проект направлен на систематизацию и расширение уже ведущейся работы и необходим для реконструкции истории отечественной культуры с малоизученной до сих пор стороны: мотивации участников культурного процесса, их чувств, повседневного общения, привычек."
" Журнал «Южная Звезда» Проект «Исторические и этнографические мотивы в современных литературных произведениях, способствующие воспитанию патриотизма и укреплению многонационального государства»","Цель проекта: способствовать выходу к читателю литературных произведений, формирующих гражданские качества, которые необходимы для осознания корней, воспитания патриотизма – стержневой составляющей государства."
" Газета «Бурлинская газета» Проект «Я, ты, он, она – вместе целая страна»","Проект направлен на освещение мероприятий, способствующих воспитанию граждан в духе патриотизма. Уважения к другим народам."
" Газета «Заря» Проект «Семь «Я»: ценнее клада нет» Проект «Деревня будущего: прекрасное реально» "," Цель проекта: содействие становлению здоровой семьи, освещение проблем многодетных семей. Цель проекта: содействие успешной реализации национальных проектов «Развитие АПК» и «Доступное и комфортное жилье - гражданам России» в районе. Разъяснение населению возможностей, предоставляемых для улучшения жилищных условий, поддержка строительства жилья на селе."
" Газета «Земля и доля» Проект «Мой дом, моя семья» - приоритеты правового государства»","Проект направлен на разработку двух тем: - среда проживания и экология; - составляющие качества жизни и престиж семейных ценностей."
" Газета Комсомольская правда» Проект «Спорт как национальная идея нового поколения России»","Цель проекта - популяризация здорового образа жизни, налаживание новых спортивных связей, укрепление дружбы детей Азиатско-Тихоокеанского региона, пропаганда идей олимпизма среди детей и взрослых."
" Газета «Красная Слобода» Проект «Мы – семья!» Проект «Наше здоровье – в наших руках»","Цель проекта – показать на положительных примерах как следует создавать семьи, воспитывать детей, учитывая интересы каждого члена семьи. Информационное сопровождение мероприятий, направленных на укрепление здоровья жителей, мотивация людей к стремлению укреплять свое здоровье, создание нетерпимости в обществе к распространению и употреблению наркотиков, табака и ведению аморального образа жизни."
" Газета «Кыштымский рабочий» Проект «Я в рабочие пойду»","Проект направлен на побуждение объединений усилий города, промышленных предприятий, образовательных и профессиональных учебных заведений для партнерского взаимодействия в сфере профессиональной ориентации молодежи и ее адаптации на рынке труда, в первую очередь – по рабочим профессиям."
" Газета «Маяк» Проект «Патриотами не рождаются»","Цели проекта: -формирование гражданского правосознания людей, пробуждение и укрепление их активной гражданской позиции; - воспитание подрастающего поколения настоящими патриотами своей Родины, вовлечение молодежи в решение социально значимых проблем района."
" Газета «Новая жизнь» Проект «Крепкая семья – сильная Россия»","Проект представлен циклом публикаций по пропаганде семейных ценности, как приоритета государства."
" Газета «Рузаевская газета» Проект «Укрепление здоровья нации – в моих и твоих руках!»","Цель проекта: популяризация здорового образа жизни. освещение проблем досуга молодежи, информационное сопровождение нац. проекта «Здоровье»."
" Газета «Ярковские известия» Проект «Точки роста» ","Цель проекта – на конкретных положительных примерах показать позитивные изменения в обществе в ходе реализации областных программ и национальных проектов в районе. Содействие возрождению исконных ремесел и промыслов, существовавших в районе."
" Газета «Авангард» Проект «Село возрождают национальные проекты»","Цель проекта – освещение хода реализации национальных проектов на территории Духовницкого района, разъяснения основных положений программ по строительству жилья, вопросам образования, развития АПК, здравоохранения. "
" Газета «Башкортостан» Проект «Современный мужчина – муж, отец и патриот. Ответственный отец – благополучие в семье и обществе.»","Главной задачей проекта является привлечение внимания читателей к проблемам современного мужчины, вопросам укрепления статуса отца-мужа в обществе и семье."
" Газета «Призыв» Проект «Домашний очаг» Проект «Многоликая Россия» Проект «Люди земли Лямбирской» "," Проект направлен на реализацию мероприятий, проводимых в рамках Года семьи, пропаганду опыта спортивных, творческих семей, семей успешных предпринимателей, поддержку многодетных семей и детей, оставшихся без попечения родителей. Цель проекта на сохранение культурно-нравственных ценностей и укрепление духовного единства российского народа, возрождение обрядов, обычаев и народных праздников. Цель проекта: поднять престиж таких профессий как рабочий, врач, педагог, инженер, содействовать решению проблем трудоустройства молодежи и инвалидов, охраны труда на предприятиях."
" Газета «Брюховецкие новости» Проект «Краше семья – крепче держава»","Цель проекта - на живых примерах земляков, проживших рядом десятки лет и воспитавших достойных детей, показывать культуру семейных отношений, главенство любви к ребенку и стремление воспитать достойного гражданина страны."
" Газета «Авангард» Проект «Реализация национальный приоритетного проекта «Развитие АПК» как повышение привлекательности жизни на селе»","Цели проекта: освещение хода реализации проекта в районе, повышение имиджа сельских профессий, рассказ об опыте работы перерабатывающих предприятий района, популяризация опыта работы лучших животноводов."
" Газета «Вечерний Первоуральск» Проект «Мы в ответе за город, в котором живем» ","Проект посвящен решению экологических проблем, вопросам промышленной переработка гарбологического (мусорного) сырья с использованием современных технологий, формированию гражданской сознательности и бережного отношения горожан к окружающему миру."
" Газета «Воложка» Проект «Если доброта и любовь в сердце – жить в семье интересно»","Проект освещает проблемы демографии и направлен на поддержку и защиту семьи, ее прав, отцовства, материнства, детства, пропаганду положительного семейного опыта."
" Газета «Дновец» Проект «В здоровом теле – здоровый дух»","Цель проекта: укрепление здоровья жителей района, повышение рождаемости и борьба с вредными привычками. "
" Газета «Заволжские степи» Проект «Государственные реформы на благо краснопартизанцев»","Цель проекта – обеспечить граждан необходимой информацией о ходе государственных программ, привлечение краснопартизанцев к решению проблем жилищного строительства, образования, сельского хозяйства."
" Газета «Каневские зори» Проект «Спецпроект «Олимпийская поляна» Проект «Газетная акция «Погода в доме» (в рамках Года семьи) ","Цели проекта: информационная поддержка подготовки к Олимпийским играм 2014 года в г. Сочи, информирование жителей о том, что делается для развития массового спорта в Каневском районе. В рамках года семьи журналисты проводят газетную акцию «Погода в доме», цель которой - объединить усилия общественности на доброе дело - помощь социальному приюту для детей. Большой раздел в программе отводится акции «Устроим судьбу ребенка» - акция по усыновлению детей из детского дома."
" Газета «Кузнецкий рабочий» Проект «Мама, папа, я – успешная семья»","Проект направлен не информационную поддержку мероприятий в рамках Года семьи в России, пропаганду семейных ценностей, культа здоровой многодетной семьи, любви к детям, пропаганду семейного чтения."
" Газета «Кызыл тан» Проект «По следам оборванных войной жизней»","Проект направлен на формирование у читателей газеты высокого патриотического сознания, уважения к государственной символике, верности Отечеству, готовности к выполнению конституционных обязанностей. "
" Газета «Малоярославецкий край» Проект «Семья – надежный тыл общества»","Цель проекта – пропаганда семейных ценностей, положительного опыта воспитания детей в современных семьях. Одним из важных направлений проекта – профилактика детской беспризорности и бродяжничества, борьба с употреблением алкоголя и наркотиков. "
" Газета «Советская Чувашия» Проект «Модернизация инфраструктуры и системы ЖКХ – путь к улучшению качества жизни» Проект «Антикоррупционная политика» "," Проект направлен на освещение изменений, происходящих в сфере жилищно-коммунального хозяйства республики, решении проблем дорог и обеспечения качественной питьевой водой сельских жителей. Проект нацелен на разъяснение политики государственных органов в области борьбы с коррупцией, освещение деятельности государственных и правоохранительных органов этой сфере, содействие профилактике коррупционных действий."
" Газета «Восход» Проект «Живет село – живет Россия» Проект «От здоровья семьи – к здоровью нации» ","Цель проекта: популяризация и освещение хода реализации приоритетного национального проекта «Развитие АПК» на территории района, механизмов государственной поддержки сельскохозяйственного производства, итогов и перспектив развития промышленности, транспорта, дорожной сети. Социальная значимость проекта состоит в содействии на территории муниципального района реализации национальных проектов в сфере здравоохранения, образования, продвижении ценностей семьи."
" Газета «Городские новости» Проект «Профи» Проект «Профессорское собрание»","Целевая тематическая полоса «Профи» посвящена проблемам труда и занятости в городе и крае. Большое внимание уделяется теме созидательного труда, профориентации молодежи, повышению престижа рабочих специальностей. Цель проекта - повышение престижа науки и профессии ученого, информирование о новых разработках и достижениях, проблемах высшего образования в России."
" Газета «Жирновские новости» Проект «Уголок России – отчий дом»","Цель проекта - пропаганда культа здоровой семьи, любви к детям, семейного чтения, разъяснение вопросов, связанных с опекунством, усыновлением детей-сирот, созданием приемных семей и семейно-воспитательных групп. "
" Газета «Звезда» Проект «Человек и его дело»","Рубрика газеты «Человек и его дело» направлена на популяризацию рабочих профессий через показ конкретных положительных примеров."
" Газета «Карпинский рабочий» Проект «В кругу семьи» ","Цель проекта: противостояние смещению жизненных ценностей, наблюдаемых в обществе, пропаганда традиций, способствующих укреплению связи поколений, воспитанию здоровых, гармонично-развитых, образованных детей. "
" Газета «Огни Кубани» Проект «Межнациональное содружество. Возрождение казачества на Кубани» Проект «Спортивное время» "," Информационное сопровождение городских мероприятий, направленных на формирование межнационального единства. Возрождение казачества как исконно кубанского самобытного сословия. Цель проекта: возрождение интереса к массовым спортивным мероприятиям среди граждан города. Пропаганда здорового образа жизни. Освещение подготовки к проведению Олимпийских игр 2014 года в г. Сочи."
" Газета «Прикубанские огни» Проект «Наше здоровье в наших руках»","Проект направлен на улучшение демографической ситуации, привлечение жителей к занятию спортом, формирование в обществе негативного отношения к вредным привычкам, улучшение медицинского обслуживания населения района."
" Газета «Трибуна» Проект «Семья – это семь «Я»","Вовлечение наибольшего количества читателей в решение проблем женщин в семье, вопросов, связанных с усыновлением и опекунством детей. Пропаганда среди станичников культа многодетной семьи. "
" Газета «Змеиногорский вестник» Проект «Поедем, любимая, в деревню жить…»","Редакция газеты в рамках проекта планирует поднять проблемы профессиональной социализации молодежи, закреплению и привлечению молодых кадров в село, наладить связи с учебными заведениями края, отстаивать права молодых специалистов, вести большую информационную работу по поднятию статуса и престижа тех, кто работает на селе."
" Газета «Маяк» Проект «Престиж защитника Отечества. Популяризация военной службы, военной профессии, патриотическое воспитание молодежи.»","Проект направлен на воспитание патриотизма молодежи и рассказывает о подвиге военного поколения, о воинах-россиянах в горячих точках мира, о солдатах срочной службы, воспринявших ее как гражданский долг и жизненную школу."
" Газета «Московский комсомолец» Проект «Семь Я» Проект «Недетские игры» ","Проект призван обеспечить информационную поддержку объявленного в России Года семьи, пропаганде семейных ценностей и освещению мероприятий, проводимых государством в поддержку семьи. Цель серии публикаций «Недетские игры»- информационная поддержка государственных структур, ответственных за решение проблем внедрения здорового образа жизни, борьбы с игроманией, наркоманией, алкоголизмом, аморальным поведением. "
" Газета «Природа Алтая» Проект «Начни с дома своего» ","Цель проекта: через широкое информирование различных слоев общественности и властных структур совместно с учеными, учителями, журналистами разработать систему непрерывного экологического воспитания детей и подростков, расширить единое информационно-экологическое пространство Алтайского края до рамок Большого Алтая."
" Газета «Саров» Проект «Гражданское право»","Проект направлен на обеспечение правовой базы, юридической поддержки, на защиту законных прав граждан в случаях их столкновений с незаконными действиями со стороны работодателей, властных, силовых, коммерческих и иных структур, а также призван информировать население о новом в законодательстве."
" Газета «Сельский вестник» Проект «Национальные проекты: «Здоровье и демографическая политика», «Образование», «Развитие АПК», «Доступное и комфортное жилье – гражданам России»","Проект направлен на освещение реализации приоритетных национальных проектов на территории Исетского района и призван показать, что сделано для улучшения жизни населения муниципального образования."
" Газета «Черкесск» Проект «Закон и порядок»","Цель проекта – содействовать становлению правового государства, противодействие терроризму и экстремизму."
" Газета «Алатырские вести» Проект «Урок + переменка»","Информационное сопровождение реализации национального проекта «Образование», формирование позитивного общественного мнения о необходимости перемен в образовании и о происходящих инновационных процессах."
" Газета «В 24 часа» Проект «Время важных реформ: управлять по-новому, - управлять самостоятельно, по-хозяйски» ","Цель проекта – информирование населения о проводимых государственных реформах и программах, прежде всего, о реформе местного самоуправления и ЖКХ. Особое внимание уделяется активному участию граждан в местном самоуправлении и диалогу власти и жителей района. "
" Газета «Велижская новь» Проект «Я и моя семья» ","Задача проекта: на ярких примерах донести до читателя представления о здоровой семье, раскрыть «рецепты» семейного счастья, дать рекомендации молодым семьям, увлекательно изложить о том, как правильно и грамотно воспитывать своих детей, поднять проблемы брошенных детей и забытых родителей."
" Газета «Вести Севера» Проект «Выпуск тематической страницы – «Тыргалча» «Наступление дня» (с переводом на эвенкийский язык)»","Цель проекта – возрождение и сохранение самобытной культуры эвенков -малочисленного народа Севера и эвенкийского языка. "
" Газета «Восход» Проект «Добро с кулаками»","Проект направлен на непримиримую борьбу с употреблением наркотиков, привлечение к участию в проекте молодежного актива города."
" Газета «Земля Самойловская» Проект «В развитии АПК – возрождение деревни»","Цель проекта – информационное обеспечение реализации национального проекта «Развитие АПК» на территории Самойловского района Саратовской области."
" Газета «Знамя труда» Проект «Правила знаешь – ходи себе смело! или ЖИЗНЬ и ПДД»","Пропаганда уважительного отношения к Правилам дорожного движения, их соблюдения. Определение наиболее опасных дорог района, выявление причин аварийности на них и поиск решения проблемы безопасности на дороге."
" Газета «Знамя шахтера» Проект «Общество начинается с семьи»","Задача проекта: широкое освещение мероприятий в рамках Года семьи, проходящих в городе Новошахтинск, пропаганда статуса семьи и брака для полноценного воспитания детей. "
" Газета «Кировская правда» Проект «Стань теплым, детство» Проект «России малый уголок» Проект «Едины в многообразии»","Укрепление авторитета семьи в обществе, популяризация культа здоровой семьи, пропаганда опекунства и усыновления брошенных детей. Информационное обеспечение реформы местного самоуправления. Пропаганда позитивного опыта решения социально-экономических проблем, воспитание гражданской активности, любви к малой родине, популяризация активного участия населения в решении насущных вопросов. Сохранение культурно-нравственных ценностей и укрепление духовного единства представителей разных национальностей региона, предотвращение проявления национализма и агрессии, упрочение дружбы между народами."
" Газета «Марий Эл» Проект «От сельского старта – к олимпийским высотам»","Пропаганда здорового образа жизни среди населения, популяризация спорта, привлечение внимания населения к мероприятиям, проводимым в рамках нацпроекта «Здоровье»."
" Газета «Новосокольнический край» Проект «Свет надежды на отчей земле»","Цель проекта – освещение хода реализации национальных проектов. Проект направлен на поддержку инициатив жителей и продвижение новых технологий и методик в социальной сфере и сельском хозяйстве. "
" Газета «Огни Кавказа» Проект «Так не бывает на свете, чтоб были потеряны дети»","Популяризация крепкой, здоровой семьи как основы в жизни общества, пропаганда семейных ценностей, культа здоровой семьи, любви к детям. Участие в жизнеустройстве детей, оставшихся без попечения родителей. Пропаганда семейного чтения."
" Газета «Перекресток» Проект «Сохраним природу – сбережем себя» Проект «Хорошая семья – здоровое общество – крепкое государство»"," Цель проекта: пропаганда бережного отношения к природе, поддержка инициативы граждан по благоустройству мест проживания. Проект направлен на пропаганду семейных ценностей, культа здоровой семьи, любви к детям, распространение опыта опекунства и усыновления детей-сирот."
" Газета «Победа» Проект «Крепкая семья – гарантия общественной стабильности и прогресса России»","Проект призван широко и объективно освещать государственную семейную политику, пропагандировать семейные ценности, культ здоровой семьи."
" Газета «Псковская провинция» Проект «ДЕ-ЮРЕ и ДЕ-ФАКТО»","Целью информационного проекта является правовое просвещение через СМИ как метод борьбы с правовым нигилизмом и повышение правовой культуры читателей."
" Газета «Республика Башкортостан» Проект «Полигон для будущего»","Проект нацелен на информационную поддержку государственной инновационной политики."
" Газета «Сельская газета» Проект «Личное подворье – государству подспорье» Проект «От здоровья каждого – к здоровому району» "," Проект призван стимулировать развитие малых форм собственности на селе. Которые дадут возможность довести доход каждого члена крестьянского хозяйства до 10 тысяч рублей в месяц. Цель проекта – сохранение и укрепление здоровья населения, пропаганда здорового образа жизни. Основная задача – привлечь наибольшее количество людей к занятию спортом и физкультурой."
" Газета «Сельская жизнь» Проект «Имидж власти зависит от того, как живут люди» Проект «Чтобы не погас очаг» "," Информирование общественности о реализации на территории Отрадненского района Краснодарского края закона о местном самоуправлении, пропаганда направлений сотрудничества населения с органами местного самоуправления, распространение передового опыта. Цель проекта - поднять авторитет казачества, воспитание молодого поколения на исторических примерах и сегодняшних делах казаков. Привить молодому поколению любовь к Родине, уважение к старшим, почитание семьи, родителей."
" Газета «Сельская новь» Проект «Местное самоуправление: государственные реформы плюс наша инициатива»","Освещение хода реализации реформ местного самоуправления и жилищно-коммунального хозяйства. Рассказ об интересных формах работы сельских поселений по решению вопросов местного значения. Поощрение через газету инициативы населения, направленной на благоустройство улиц, домов."
" Газета «Целинник» Проект «Если ты со спортом дружен, валидол тебе не нужен»","В ходе реализации проекта будет освещаться спортивная жизнь района, пропагандироваться здоровый образ жизни. Основное внимание - развитию детского и юношеского спорта, участию школьников в военно-спортивных играх и туристическом движении."
" Газета «Чаннацiуку» (Звезда) Проект «Информационная поддержка мероприятий в рамках Года семьи в России»","Проект призван вести воспитательную работу в лучших традициях и обычаях своего народа, чтобы предотвратить подмену духовных ценностей, несмотря на сложную экономическую ситуацию в Кулинском районе Республики Дагестан."
" «Газета Приилимья» Проект «Социальная реклама: внедрение здорового образа жизни, борьба с алкоголизмом, наркоманией, курением среди молодежи».","В районе проводятся конкурсы рисунков, плакатов, различные выставки под названиями: «Скрытая угроза», «Мифы и реальность», «Молодежь против наркотиков» и др. материалы которых станут доступными для населения благодаря данному проекту. Проект предполагает обработку этих материалов в газетный формат и подача ее как социальную рекламу."
" Газета «Деловое Прикамье» Проект «Развитие малого и среднего бизнеса – инструмент формирования среднего класса в России»"," Целью выпуска проекта является формирование позитивного отношения читательской аудитории к процессам формирования и развития среднего класса общества путем освещения в газете важнейшего комплекса общественно- экономических процессов на территории Пермского края."
" «Каменская народная газета» Проект «Семья – главная ценность государства»","Целью проекта является популяризация крепкой семьи, пропаганда возможностей, предоставляемых государством своим гражданам для улучшения демографической ситуации в стране."
" Газета «Рабочий путь» Проект «Путь к здоровью»","В рамках проекта проводятся информационно-аналитические компании «Живи в ритме здорового сердца», «Как уберечься от туберкулеза», «Что мы знаем о ВИЧ?», «Курить – здоровью вредить»."
" Газета «Селенга» Проект «Будьте здоровы, селенгинцы!»","Цель проекта: популяризация здорового образа жизни. освещение проблем досуга молодежи. Борьба с наркоманией и пьянством, информационное сопровождение нац. проекта «Здоровье»."
" Газета «Финляндский округ» Проект «Мегаполис»","Целями проекта является оказание всесторонней информационной поддержки реформе местного самоуправления и идее становления в Санкт-Петербурге самостоятельных и устойчивых институтов муниципальной власти."
" Газета «Янарыш»/ «Возрождение» Проект «Возрождение, сохранение и усиление роли татарской семьи в воспитании подрастающего поколения в духе национальных традиций»","Цель проекта – воспитание подрастающего поколения в духе национальных традиций. Основной целью проекта является сохранение этнокультурной идентичности народа, родного языка, системы национального образования, самобытной культуры, а также воспитание молодого поколения в духе уважения традиций и обычаев предков."
